爬取时间(__time),爬取链接(__url),职位(positionName),公司状况(company),发布时间(publish_time),学历(education),工作经验(JingYan),工资范围(salary),职位标签(position_label),职位描述(destription),工作地点(address),
"2017-11-07 17:36:00","https://www.lagou.com/jobs/3146412.html","初/中级后端开发工程师（PH...","{""field"":""O2O"",""scale"":""<p class=\""financeOrg\"">红杉资本、光信资本，山行资本、微光创投、风云天使基金、诺伟其投资、经纬中国等(A轮)，H CAPITAL、招银电信基金、首钢基金、红杉资本、经纬创投、蓝驰创投等(B轮)</p>"",""homepage"":""2000人以上"",""companyFullName"":""车好多旧机动车经纪(北京)有限公司"",""development_stage"":""B轮""}","1509960960","本科及以上 /","经验不限 /","18k-35k","初级/Java/web/金融/PHP/架构","<p>我们是处于快速发展期的行业独角兽，A轮融资2.5亿创行业之最，目前正在扩充核心技术和产品团队，急需最高端的瓜子仁和我们一起勇攀高峰，创造奇迹。这里有最顶尖的技术团队、最好的个人发展平台以及给力高薪，足够优秀的公司需要足够优秀的你，期待你的加入。</p><p><br></p><p>岗位职责：</p><p>1. 负责公司金融、数据业务的系统设计和开发</p><p>2. 负责实现业务需求</p><p>3. 负责系统的架构优化、调优</p><p>4. 保证系统高并发访问下的正确性、安全性和稳定性</p><p>职位要求：<br> 1.计算机或相关专业本科及以上学历<br> 2.精通主流语言的至少一门 C/C++/Java/Python/PHP 等<br> 3.熟练掌握基础数据结构和算法<br> 4.有优秀的逻辑分析能力，能够对业务逻辑进行合理的抽象和拆分<br> 5.强悍的系统设计&amp;编码能力，追求优雅的设计和优秀的代码质量，快速行动<br> 6.具备良好的服务意识、责任心、较强的学习能力、优秀的团队沟通与协作能力</p><p><br></p><p>PS: 如果你背景好，你对各种语言转换无障碍，工作年限不是问题！要定你了。<br></p>","北京/海淀区/上地/ 东北旺南路57号八维学校5号科技楼/",
"2017-11-07 17:35:59","https://www.lagou.com/jobs/3535564.html","NodeJS Python Ruby 工程师","{""field"":""广告营销,数据服务"",""scale"":""150-500人"",""homepage"":""http://www.goyoo.com"",""companyFullName"":""北京光音网络发展股份有限公司"",""development_stage"":""上市公司""}","1508688000","本科及以上 /","经验3-5年 /","10k-15k","高级/中级/初级/python/php/Java","<p>岗位职责：</p><p>1. 根据业务需求实现模块设计。</p><p>2. 制定实现需求并完成相应结构和文档的设计。</p><p>3. 制定相应的测试需求。</p><p>4. 与团队合作按时安质完成实现任务。</p><p><br></p><p>任职要求：<br>1. 熟练掌握 Linux 系统环境<br>2. 熟练掌握脚本语言开发能力: NodeJS, Python, Ruby 或者 Lua<br>3.&nbsp;快速正确的理解需求并作可行性分析。</p><p>4.具有良好的沟通能力，具备遇到问题的解决思维等等。&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p><p>【加分条件】<br>1. 基本扎实，熟练掌握 位运算, RegExp<br>2. 熟悉C 和 bash<br>3. 对 nosql 数据库有丰富经验<br>4. 熟悉 coffeescript</p>","上海/静安区/南京西路/ 上海市静安区威海路696号Wework一层/",
"2017-11-07 17:35:57","https://www.lagou.com/jobs/3137638.html","量化工程师（Java/C++/Python）","{""field"":""移动互联网,金融"",""scale"":""15-50人"",""homepage"":""http://www.gupiaobangbang..."",""companyFullName"":""掌上金服（天津）网络科技有限公司"",""development_stage"":""A轮""}","1508947200","本科及以上 /","经验1-3年 /","15K-30K","中级/数据分析/数据挖掘/机器学习/深度学习/建模","<p></p><p></p><p></p><p></p><p>【岗位职责】：</p><p>1.研究国内外金融衍生品，证券市场，运用专业知识进行数据分析和统计建模</p><p>2.搭建量化投资与研究平台，为股票，期货的投资进行研究支持</p><p>3.协作开发金融衍生品与证券市场的量化交易框架，策略和风险模型</p><p>4.有机会参与深度学习量化小组，研制量化版AlphaGo</p><p>5.有机会直接参与千万资金帐户的实盘运作，见证金融市场的风起云涌</p><p></p><p></p><p>【任职资格】：</p><p>1.理工科背景，硕士以上学历，良好的数理统计功底，逻辑思维能力强</p><p>2.量化投资领域（衍生品类\权益类）至少1年工作经验</p><p>3.良好的编程能力，熟悉Python、Java、C++之一</p><p></p><p></p><p></p><p></p><p>【职位要求】</p><p>1.重点大学理工科相关专业本科以上学历,；</p><p>2.对量化投资有极大的热情和兴趣；</p><p>3.熟悉Python/Java/C++语言，熟悉常用算法和数据结构，掌握数据库的访问和调用；&nbsp;</p><p>4.有进取精神、良好的沟通协作能力和团队意识，能够承担工作压力；</p><p>5.具备良好的英文阅读能力；</p><p></p><p></p><p></p><p></p><p>致程序猿、策略狮：</p><p>我们崇尚的是牛B的技术和牛B的思维方式，如果你在数据挖掘、机器学习、时间序列等方面颇有见解，我们愿意侧耳倾听，不怕你有脾气，就怕你没创意；</p><p></p><p></p><p>直接抛简历过来，加入掌上金服，一起见证互联网证券的发展。</p><p></p><p></p><p></p><p></p><p></p><p></p>","北京/东城区/雍和宫/ 雍和宫 雍和大厦 A座806#/",
"2017-11-07 17:35:55","https://www.lagou.com/jobs/3467519.html","图像处理（三维方向 Java P...","{""field"":""电子商务,移动互联网"",""scale"":""50-150人"",""homepage"":""http://www.visualbusiness..."",""companyFullName"":""微景天下（北京）科技有限公司"",""development_stage"":""天使轮""}","1510034700","本科及以上 /","经验1-3年 /","10k-20k","图像处理/算法/图形处理/地图","<p>岗位职责：</p><p>1、负责三维模型的数据生产及处理标准化；</p><p>2、负责三维模型处理工具及模型生产管理沟通。</p><p>岗位要求：</p><p>1、211或985院校计算机相关专业本科及以上学历；</p><p>2、了解图形图像处理基本原理和工具；</p><p>3、熟练掌握Java\Python\C++等语言,了解PLY、Obj等三维数据模型格式；</p><p>4、具备良好的分析解决问题能力，有良好的团队合作能力，善于沟通，热爱开发事业，具备良好的编码规范</p>","北京/海淀区/北太平庄/ 西土城路10号北邮科技大厦/",
"2017-11-07 17:35:53","https://www.lagou.com/jobs/3676719.html","python PHP后端工程师","{""field"":""移动互联网,广告营销"",""scale"":""15-50人"",""homepage"":""http://oa.bravesoft.com.c..."",""companyFullName"":""四川九虎堂科技有限公司"",""development_stage"":""未融资""}","1507478400","本科及以上 /","经验1-3年 /","8k-15k","PHP/Python/linux/信息安全/Java","<p>岗位职责：</p><p>1.负责web应用产品及移动应用产品后台核心模块的开发和维护；</p><p>2.深入了解用户需求，场景，及业务；</p><p>3.负责撰写开发相关文档，如各种设计文档和故障排除指南等；</p><p>4.参与技术分享，跟团队一起成长。</p><p>&nbsp;</p><p>任职要求：</p><p>1 &nbsp;计算机相关专业本科及以上学历；</p><p>2 &nbsp;两年以上PHP语言为主的Web研发经验，熟悉常见服务端技术问题的解决方案；</p><p>3 &nbsp;熟悉Python语言，了解PHP语言的运行机制，了解扩展的原理和关键概念；</p><p>4 &nbsp;熟悉web架构和常用框架（Yii/Zend/CI/ThinkPHP等），熟悉Web应用的数据库设计；</p><p>5 &nbsp;熟练掌握Linux、Nginx、MySQL/NoSQL、Redis的基础搭建、配置，了解内部机制的优先；</p><p>6 &nbsp;熟悉HTML、CSS、JavaScript者优先；</p><p>7 &nbsp;具有良好的沟通能力和团队意识；</p><p>8、对WEB安全有一定经验。</p>","成都/高新区/ 中海国际中心C座13楼/",
"2017-11-07 17:35:52","https://www.lagou.com/jobs/2165040.html","软件开发工程师(Python, G...","{""field"":""移动互联网,电子商务"",""scale"":""15-50人"",""homepage"":""http://www.tijneyewear.com"",""companyFullName"":""厦门海湾趋势网络科技有限公司"",""development_stage"":""天使轮""}","1509033600","本科及以上 /","经验1-3年 /","6k-12k","Node.js/软件/软件开发","<p>岗位职责:</p><p>1、负责团队社交媒体方向数据挖掘与分析.</p><p>2、参与公司跨境电商相关系统开发并根据SNS数据分析结果进行扩展开发。</p><p><br></p><p>任职要求:</p><p>1. 1年以上NodeJs/Go/Python实际开发经验.</p><p>2. 熟悉MS SqlServer数据库或PostgreSql数据库.</p><p>3. 熟悉Html, JavaScript开发.</p>","厦门/思明区/ 珍珠湾软件园创新大厦A801/",
"2017-11-07 17:35:51","https://www.lagou.com/jobs/2676565.html","python开发（数据爬取分析...","{""field"":""移动互联网,数据服务"",""scale"":""<p class=\""financeOrg\"">晨兴资本(A轮)，GGV(A轮)，二六三(天使轮)，DST(A轮)</p>"",""homepage"":""150-500人"",""companyFullName"":""北京羽乐创新科技有限公司"",""development_stage"":""A轮""}","1509638400","大专及以上 /","经验1-3年 /","8k-16k","企业服务/爬虫/Python/数据","<p>岗位职责：</p><p>1、抓取全国范围内的运营商网站爬虫，並解析关键数据；</p><p>2、开发各类爬虫功能模块开发，简化数据爬取开发时间；</p><p>3、维护与优化既有爬虫系统的效能与稳定性；</p><p>4、建构自动化测试报警系统，提高爬虫的爬取成功率与缩短爬取失败时间；</p><p>5、提供所需开发项目的技术解决方案，并在开发中建立相关技术文档；</p><p>6、指导与分享各类型困难站点网络封包解析技巧。</p><p>任职要求：</p><p>1、至少一至三年 python 开发经验；</p><p>2、开发过爬虫并实际有爬取网络数据经验；</p><p>3、熟悉Linux系统；</p><p>4、熟悉 git 代码管控；</p><p>5、善于与团队沟通合作。</p><p>加分条件：</p><p>1、熟悉自然语言处理(NLP)与机器学习(machine learning)相关技术；</p><p>2、提供任何曾经开发的git代码供参考。</p><p>公司福利：</p><p>六险一金（第六险是指商业补充医疗险）+年终奖+餐补+水果饮料冰块+带薪年假+节假日福利+健康体检+形式多样的团建活动</p><p><br></p><p>公司简介http://www.dianhua.cn/</p><p>可信号码数据中心https://www.kexinhaoma.org/</p><p>电话邦——电话号码生态圈的构建者，明星互联网公司，主要产品为陌生号码识别、仿冒电话、智能短信、可视化语音IVR、生活黄页，主要投资方由晨兴资本（Morningside）、纪源资本（GGV）、DST、小米公司、龙腾资本等知名投资商组成，目前在国内市场处于领先地位， 2015年开拓美国、印度等国际市场。电话邦现已收录了6500万+商业机构的8500万个电话号码，有12亿＋的总数据量。电话邦先后与三星、华为、小米、联想、中兴、魅族、OPPO、VIVO、奴比亚、金立等手机厂商，中国移动、中国联通等通信运营商，百度、阿里、腾讯、UC浏览器、微信电话本、乐蛙、蜗牛移动、美图、LBE安全大师、公信卫士等软件商达成战略合作，致力于为移动互联网用户提供全方位的通信体验和便捷的生活服务。</p>","北京/朝阳区/左家庄/ 北三环东路8号静安中心9012（电话邦）/",
"2017-11-07 17:35:49","https://www.lagou.com/jobs/3284535.html","python java","{""field"":""移动互联网,其他"",""scale"":""2000人以上"",""homepage"":""http://www.bill-jc.com/"",""companyFullName"":""佰钧成信息技术（苏州）有限公司"",""development_stage"":""不需要融资""}","1507824000","本科及以上 /","经验1-3年 /","12K-24K","软件开发","<p>java方向。熟悉python&nbsp;liux系统熟悉.</p>","上海/长宁区/北新泾/ 天山西路联强国际广场/",
"2017-11-07 17:35:48","https://www.lagou.com/jobs/2397161.html","后端开发（JAVA，C#，Python，...","{""field"":""企业服务"",""scale"":""2000人以上"",""homepage"":""http://www.thoughtworks.com"",""companyFullName"":""思特沃克软件技术（成都）有限公司"",""development_stage"":""不需要融资""}","1509960948","学历不限 /","经验3-5年 /","12k-20k","python/Ruby/Java/后端开发","<p><span class="""">岗位职责</span><br class=""""><span class="""">1、参与系统的需求调研和需求分析 ；</span><br class=""""><span class="""">2、搭建系统开发环境，完成系统框架和核心代码的实现；</span><br class=""""><span class="""">3、负责java性能分析软件的开发;</span><br class=""""><span class="""">4、系统开发测试、部署和集成；</span><br class=""""><span class="""">5、负责解决开发过程中的技术问题；</span><br class=""""><span class="""">6、参与代码维护与备份。</span><br class=""""><br class=""""><span class="""">我们的要求</span><br class=""""><span class="""">1. 2年以上的java/C#/C++/Ruby/Python等语言开发经验 ；</span><br class=""""><span class="""">2. 熟悉OO；</span><br class=""""><span class="""">3. 熟悉SQL、NoSQL等主流数据库；</span><br class=""""><span class="""">4. 有良好的编程风格，能够书写规范、优质的代码   ；</span><br class=""""><span class="""">5. 良好的团队协作能力；</span><br class=""""><br class=""""><span class="""">如果你还具备以下技能那就更好了：</span><br class=""""><span class="""">1. 喜欢阅读源代码；</span><br class=""""><span class="""">2. 热爱阅读各类技术、非技术书籍；</span><br class=""""><span class="""">3. 喜欢学习，拥有持续学习的能力，认为学习本身就是一种乐趣；</span><br class=""""><span class="""">4. 喜欢开源软件，乐于知识分享；</span><br class=""""><span class="""">5. 拥有自我管理能力，自我驱动，做自己的老板。</span></p>","武汉/洪山区/光谷/ 保利时代/",
"2017-11-07 17:35:46","https://www.lagou.com/jobs/3676696.html","高级测试工程师（会Python...","{""field"":""移动互联网,教育"",""scale"":""2000人以上"",""homepage"":""http://www.100tal.com/"",""companyFullName"":""北京世纪好未来教育科技有限公司"",""development_stage"":""上市公司""}","1508947200","本科及以上 /","经验5-10年 /","20k-40k","测试/Java/教育/自动化","<p><br>工作职责：<br>1.研究测试质量提升，优化测试流程，及提升测试效率<br>2.参与需求分析和评审，对需求的合理性、完备性和可测性提供意见<br>3.参与系统设计方案评审，对开发的系统设计提出测试方的意见和评估<br>4.系统及专项测试方案设计能力、测试分析、测试用例设计、测试执行、测试质量评估和报告<br>5.参与自动化平台搭建和自动化测试开发、实施<br><br>任职资格：<br>1.计算机或者相关专业，本科及以上学历<br>2.五年以上项目测试经验，对软件测试质量保证、软件测试流程和方法有良好的理解和积累，在软件研发过程中熟知常用质量控制手段<br>3.了解手机应用行业，熟悉手机终端任一平台，熟悉相关测试方案和工具<br>4.具备一定的代码能力，会Java或Python语言<br>5.热爱测试工作并具有高度的工作热情和敬业精神，具有良好的沟通交流、团队合作、抗压能力<br>6.对自动化、专项测试等有实战经验者优先&nbsp;<br>7.有带团队经验者优先</p>","北京/海淀区/ 北京市海淀区丹棱街6号丹棱soho16层/",
"2017-11-07 17:35:45","https://www.lagou.com/jobs/1378218.html","数据挖掘（Hadoop、python大...","{""field"":""移动互联网,金融"",""scale"":""2000人以上"",""homepage"":""http://creditcard.ecitic...."",""companyFullName"":""中信银行股份有限公司信用卡中心"",""development_stage"":""上市公司""}","1510043280","本科及以上 /","经验1-3年 /","18k-35k","数据/大数据/数据挖掘","<p>1.负责卡中心各类数据挖掘模型的建立、应用、监控优化。<br>2.协助业务结合数据挖掘模型制定应用策略。<br>3.开展文本挖掘、舆情分析、产品偏好等领域数据挖掘工作。<br>4.搭建基于hadoop进行数据挖掘的支撑体系。<br>5.结合R与hadoop，进行大数据处理、并行算法开发。</p><p>岗位要求：</p><p>1、本科及以上学历，计算机、数学等相关专业。<br>2、熟悉机器学习相关理论知识，有一定机器学习时间项目经验；<br>3、熟练掌握Hive/SQL，至少掌握Python, Scala,Java，R等一种以上常用数据挖掘编程语言；<br>4、较强的逻辑思维能力、优秀的独立思考和问题解决能力、有很高的综合分析能力；<br>5、具备良好的学习和文字表达能力，有较高的外文资料阅读和翻译能力。</p><p>6、精通Hadoop数据库，有丰富的hadoop大数据分析与挖掘经验者优先；<br>有大型互联网公司数据挖掘项目经验者优先。</p>","深圳/罗湖区/笋岗/ 笋岗路中民时代广场A座/",
"2017-11-07 17:35:44","https://www.lagou.com/jobs/3118311.html","软件测试工程师（C++、java、...","{""field"":""移动互联网,数据服务"",""scale"":""150-500人"",""homepage"":""http://www.sinovoice.com/..."",""companyFullName"":""北京捷通华声科技股份有限公司"",""development_stage"":""不需要融资""}","1510018800","本科及以上 /","经验1-3年 /","10k-20k","python/C++/测试/白盒测试/Java/人工智能","<p>北京捷通华声科技股份有限公司成立于2000年，是一家专注于智能语音、智能图像、语义理解等人工智能技术的研究与应用的高新技术企业。公司率先推出了全球首个全方位人工智能开放平台—灵云平台（aicloud.com），将语音交互、图像识别、语义理解、生物特征识别等技术完美整合，实现并提供全方位一体化的人工智能技术解决方案与服务，并在滴滴打车、携程、京东、小米、百度、农业银行、中信银行、太平洋保险、奔驰等多家知名企业得到广泛应用。2013年，清华大学产业基金入资捷通华声，成为公司第二大股东，随后双方共同创立“清华灵云人工智能研究中心”。 &nbsp;&nbsp;</p><p><br></p><p>职位描述：</p><p>1.根据项目说明、设计文档、使用说明书等，做好测试前的准备工作，保证产品测试工作的计划性与规范性；</p><p>2.按照测试流程、计划以及对产品特性的把握，编写测试案例，确保测试目的的达成；</p><p>3.根据测试计划及测试案例，执行测试，确保在软件发布前基本排除其缺陷；</p><p>4.根据测试结果，与开发部门等反复沟通测试情况，修正测试中发现的缺陷，完善软件性能；</p><p>5.整理测试文档，编写测试总结；</p><p>6.完成测试相关工具的开发。</p><p><br></p><p>任职资格：</p><p>1.学历要求：</p><p>&nbsp;-毕业于211或985院校、统招本科及以上学历。</p><p>2.能力要求：</p><p>&nbsp;-熟悉java、C/C++、Python其中一种语言，具备软件工程理论知识，精通软件测试理论及测试方法；</p><p>&nbsp;-能够熟练书写测试脚本、测试用例，熟练使用各种测试工具；</p><p>&nbsp;-熟悉Junit/gtest/unittest其中一种框架。</p><p>3.优先考虑：</p><p>&nbsp;-有团队管理经验者优先。</p>","北京/海淀区/西二旗/ 中关村软件园2A楼2101/",
"2017-11-07 17:35:42","https://www.lagou.com/jobs/3506729.html","Python开发工程师(大数据...","{""field"":""移动互联网,金融"",""scale"":""50-150人"",""homepage"":""http://www.daianl.cn"",""companyFullName"":""上海优啦金融信息服务有限公司"",""development_stage"":""天使轮""}","1509379200","大专及以上 /","经验1-3年 /","4k-8k","大数据/python/数据挖掘","<p>职位描述:</p><p>1.负责市场部门营销相关软件开发</p><p>2.参与数据爬取、基础运维等服务开发</p><p><br></p><p><br></p><p>工作要求:</p><p>有良好的执行和沟通表达能力</p><p>熟练使用Python编程,具有较好的编程习惯</p><p>熟悉Tornado/Django/Flask等web框架</p><p>熟悉Mongodb/Redis/Mysql等数据库</p><p>了解JavaScript/jQuery/HTML等前端技术</p><p><br></p><p><br></p><p>具备以下条件优先:</p><p>1.了解邮件营销、短信营销</p><p>2.有爬虫、数据分析挖掘相关经验</p><p>3.具有独立解决疑难问题的能力、对产品有较强的敏感度</p>","成都/高新区/ 天府新谷10栋706/",
"2017-11-07 17:35:40","https://www.lagou.com/jobs/2065112.html","Python爬虫技术经理","{""field"":""数据服务,移动互联网"",""scale"":""50-150人"",""homepage"":""http://www.youedata.com"",""companyFullName"":""成都优易数据有限公司"",""development_stage"":""不需要融资""}","1507564800","本科及以上 /","经验3-5年 /","10k-15k","爬虫/技术经理","<p>工作内容：</p><p>1.参与分布式爬虫和数据采集系统的架构设计和开发；</p><p>2.参与分布式爬虫模块服务架构和数据存储架构的设计和研发；</p><p>3.解决规模增长带来的技术和业务问题，确保提供高可靠数据服务,保证系统稳定、高效运行；</p><p><br></p><p>职位需求</p><p>1.3年以上爬虫开发经验，精通java，有分布式开发经验；</p><p>2.熟悉大规模网页爬取，深度网页爬取，熟悉Nutch/Lucene/Heritrix/Sphinx等工具；</p><p>3.熟练掌握MySQL数据库，熟练使用SQL；</p><p>4.有较好的应用系统设计和开发经验，良好的文档编写能力；</p><p>5.乐于学习新技术和总结经验，并能向团队分享 ；</p><p>6.善于沟通，有一定的抗压能力。</p><p><br></p><p>---------------------------------------------------</p><p class=""""><strong><span class="""">公司福利：</span></strong><br></p><p class=""""><span class="""">1、五险一金</span></p><p class=""""><span class="""">2、周末双休</span></p><p class=""""><span class="""">3、员工宿舍</span></p><p class=""""><span class="""">4、公司活动</span></p><p class=""""><span class="""">5、节假日福利</span></p><p class=""""><span class="""">6、丰厚的年终奖</span></p><p class=""""><span class="""">7、弹性工作制</span></p><p class=""""><strong><span class="""">一</span></strong><strong><span class="""">、薪资</span></strong></p><p class=""""><span class="""">我们提供具竞争力的薪酬待遇，日渐完善的晋升机制，后期年度绩效考核优秀者，有机会获得丰厚的绩效奖金！</span></p><p class=""""><strong><span class="""">2</span></strong><strong><span class="""">、福利待遇</span></strong></p><p class=""""><span class="""">&nbsp;五险一金全都有，还有公司员工宿舍为你分忧！</span></p><p class=""""><span class="""">&nbsp;假期：周末和法定节假日休息。更有年休假、婚丧假、产假等带薪假期！</span></p><p class=""""><span class="""">&nbsp;活动：文体活动,部门聚餐、集体出游，丰富多彩的员工活动，工作之余嗨不停！</span></p><p class=""""><span class="""">&nbsp;福利：结婚福利、生日福利、生育福利、节日福利。红包多多，礼品多多！年轻、激情、充满活力的工作团队！轻松、和谐、富有挑战性的工作氛围！</span></p><p class=""""><br></p><p class=""""><span class=""""><strong><span class="""">国信优易数据有限公司！虚位以待！只等你来！</span></strong></span></p>","成都/郫县/ 成都市郫都区菁蓉镇静园东路138号（附近）优易数据大厦3F/",
"2017-11-07 17:35:39","https://www.lagou.com/jobs/3418386.html","JAVA/Python/C/C++/.net阿...","{""field"":""金融,移动互联网"",""scale"":""2000人以上"",""homepage"":""https://www.antfin.com/"",""companyFullName"":""支付宝(杭州)信息技术有限公司"",""development_stage"":""B轮""}","1510017960","本科及以上 /","经验3-5年 /","25k-50k","Java/python/Go/C/C++/.net/docker","<p>8.5杭州技术研发专场，base北京/杭州，层级P6-P8，HC 30+，专场包含职位：JAVA、Python、C/C++、.NET、前端 等研发岗，一次性走完流程！<br></p><p><br></p><p>工作职责：</p><p>1，Python研发工程师，负责管控系统研发。 &nbsp;2，Java后端工程师，负责数据库/网络/弹性计算/云知系统产品研发 &nbsp;3， C++后端工程师，负责数据库/网络/弹性计算产品研发 &nbsp;4，.net后端工程师，负责数据库产品研发。 &nbsp;5，C后端工程师，负责NFV平台产品研发。</p><p>任职资格：</p><p>1.工程专业学士学位以上（计算机科学或计算机工程） &nbsp;2. 至少2年以上全生命周期系统的软件工程经验 &nbsp;3. 至少3年以上Java/Python/Go编程开发经验并熟练掌握语言平台的 Runtime 特性 &nbsp;4. 熟悉Linux、虚拟化以及容器技术（Docker and SWARM/K8s）、及云服务的发展方向 &nbsp;5. 良好的软件工程素养，将 CI 或 CD 应用在日常工作中 &nbsp;6. 丰富的 EDA, SOA 及微服务知识和开发及运维经验 &nbsp;7. 必须能够采取科学的方法来进行软件设计和开发、并能够独立，自我导向，并”OWN”项目从开始到结束（有可量化的过去的经验，独立完成项目） &nbsp;8. 大型分布式系统架构的经验 &nbsp;9. 对系统的可运维性、可度量性有一定造诣 &nbsp;10. 掌握 Python、shell、JavaScript 等动态语言 &nbsp;11. 通过创新实现业务的能力、同时证明的学习新技术的意愿和需要的知识成就软件工程效率</p>","杭州/西湖区/ 西溪园区/",
"2017-11-07 17:35:37","https://www.lagou.com/jobs/3639320.html","爬虫工程师(Java/Python)","{""field"":""金融,数据服务"",""scale"":""50-150人"",""homepage"":""http://www.tanzhishuju.com"",""companyFullName"":""上海勃池信息技术有限公司"",""development_stage"":""天使轮""}","1509638400","大专及以上 /","经验1-3年 /","12k-18k","Java/爬虫/Python/算法/大数据/数据挖掘","<p>1、参与核心爬虫系统架构设计、数据库设计</p><p>2、负责网络爬虫的核心技术研究和开发，参与各种核心搜索策略、算法、数据聚类、重组的设计与开发</p><p>3、设计策略和算法，提升网页抓取的效率和质量</p><p>4、分析爬虫系统的技术缺陷，对策略架构做出合理地调整和改进</p><p>岗位要求：</p><p>1、1年以上python或java开发经验，熟悉常用的信息抓取策略和数据重组算法</p><p>2、精通信息抓取和整合技术，从结构化的和非结构化的数据中获取信息</p><p>3、熟悉代理技术、验证码技术</p><p>4、熟悉Mongodb、HBase、HIVE等NoSQL数据库，了解关系型数据库优先</p><p>5、熟悉大规模网页爬取，深度网页爬取，熟悉Nutch、Scrapy、Lucene、Heritrix、Solr、Sphinx等工具优先考虑</p>","上海/杨浦区/ 长阳路1687号1号楼1305室211/",
"2017-11-07 17:35:35","https://www.lagou.com/jobs/2998070.html","软件测试工程师（C++、java、...","{""field"":""移动互联网,数据服务"",""scale"":""150-500人"",""homepage"":""http://www.sinovoice.com/..."",""companyFullName"":""北京捷通华声科技股份有限公司"",""development_stage"":""不需要融资""}","1510018800","本科及以上 /","经验不限 /","10k-20k","测试/白盒/功能测试/性能测试/压力测试","<p>职位描述：</p><p>1.根据项目说明、设计文档、使用说明书等，做好测试前的准备工作，保证产品测试工作的计划性与规范性；</p><p>2.按照测试流程、计划以及对产品特性的把握，编写测试案例，确保测试目的的达成；</p><p>3.根据测试计划及测试案例，执行测试，确保在软件发布前基本排除其缺陷；</p><p>4.根据测试结果，与开发部门等反复沟通测试情况，修正测试中发现的缺陷，完善软件性能；</p><p>5.整理测试文档，编写测试总结；</p><p>6.完成测试相关工具的开发。</p><p>任职资格：</p><p>1.毕业于211或985院校、统招本科及以上学历；</p><p>2.熟悉java、C/C++、Python其中一种语言，具备软件工程理论知识，精通软件测试理论及测试方法；</p><p>3.能够熟练书写测试脚本、测试用例、熟练使用各种测试工具；</p><p>4.熟悉Junit/gtest/unittest其中一种框架；</p><p>5.有团队管理经验者优先。</p>","北京/海淀区/ 中关村软件园2A楼2101/",
"2017-11-07 17:35:34","https://www.lagou.com/jobs/2233454.html","Python 高级工程师（模拟请...","{""field"":""移动互联网,硬件"",""scale"":""50-150人"",""homepage"":""http://botpy.com"",""companyFullName"":""北京博派通达科技有限公司"",""development_stage"":""B轮""}","1509292800","本科及以上 /","经验1-3年 /","10k-20k","爬虫","<p>我们是一家创业公司，在做互联网保险相关的产品，期待你的加入。</p><p><br></p><p>## 工作地点</p><p>北京 - 上地</p><p><br></p><p>## 工作环境</p><p>- 标配 MacBook Pro + U2415 显示器</p><p>- Ergonor 工作椅</p><p>- 凸墙环境和服务</p><p>- 无限零食、饮料、水果</p><p>- 扁平化层级</p><p>- 很多绿植</p><p>- 介绍对象，部分男性工程师支持娘化</p><p>- 持续招妹子</p><p>- 报销所有专业书籍</p><p><br></p><p>##&nbsp;薪资范围</p><p>10&nbsp;-&nbsp;30K<br></p><p class=""""><span class=""""></span><br></p><p><br></p><p>## Python 高级工程师（模拟请求、爬虫方向）</p><p>### 工作职责</p><p>- 通过模拟请求将人工复杂操作转变为自动化操作</p><p>- 将自动化操作融入整套系统</p><p>- 采集业务所需数据</p><p><br></p><p>### 职位要求</p><p>- 两年以上 Python 开发经验，精通网络编程、HTTP 协议</p><p>- 熟悉 HTML、DOM、XPath、CSS</p><p>- 精通网页抓取原理及技术，精通正则表达式，从结构化的和非结构化的数据中获取信息</p><p>- 拥有良好的代码习惯，结构清晰，命名规范，逻辑性强，认同单元测试</p><p>- 善于思考，能独立分析和解决问题</p><p>- 责任心强，具备良好的团队合作精神和承受压力的能力</p><p>- 熟练使用 Git，熟悉 Pull Request 工作流</p><p>- 如果您有 Blog、GitHub、Stack Overflow、微博、Twitter 帐号，强烈建议您附注在简历中</p>","北京/朝阳区/小关/ 北京市朝阳区北土城东路4号院1号楼3楼东侧/",
